Context Note (not to translate),Speaker,English,Translation,File name,Line number
,Toby,Good.<30> I'm sure he's hurting like the rest of us.,Ondo.<30> Ziur beste guztiok bezain minduta dagoela.,Vellie/tobyCheck,269
,Toby,We need to take care of each other.,Elkar zaindu beharra diagu orain.,Vellie/tobyCheck,269
,Toby,I'm glad you're looking after him.,Pozten naik bera zaintzen ari haizela jakiteak.,Vellie/tobyCheck,269
,Toby,Want to relax a bit here?,Hemen une batez erlaxatu nahi?,Vellie/tobyCheck,284
,Toby,This hot spring takes away old aches.,Iturburu termal honek zauri zaharrak sendatzen dizkik. ,Vellie/tobyCheck,284
,Toby,It might help you recover.,Agian suspertzen lagunduko hau.,Vellie/tobyCheck,284
,Toby,"Feeling a little down, Otus?","Goibel antzean hago, Otus?",Vellie/tobyCheck,296
,Toby,Try soaking in the hot spring for a while.,Probatu iturriko ur termaletan beratzen aldi batez.,Vellie/tobyCheck,296
,Toby,"Can't guarantee it'll help,<nl>but it's something.","Ez diat bermatuko funtzionatuko duenik,<nl>baina ez dik kalterik egingo.",Vellie/tobyCheck,296
,Toby,"Back already, Otus?","Berriro bueltan, Otus?",Vellie/tobyCheck,309
,Toby,"You're out there explorin' the world, aren't you?","Hor zehar mundua arakatzen habil, eztok?",Vellie/tobyCheck,309
,Toby,"Aw, how I wish I could go with you!","Arraioa, hirekin joaterik banu!",Vellie/tobyCheck,309
,Toby,There's nothing like the feeling<nl>of the wind on a new horizon!,Ez zagok zerumuga berri bateko haizea<nl>sentitzea bezalakorik!,Vellie/tobyCheck,309
,Toby,I used to travel all the time!,Etengabe bidaiatu ohi nian!,Vellie/tobyCheck,309
,Toby,"Ah, I miss those days...","Bai, faltan botatzen ditiat garai haiek...",Vellie/tobyCheck,309
,Toby,"Still, no journey beats soaking in the hot spring!","Halere, etzagok iturri termaleko uretan<nl>beratzen egotea gaindituko duen bidaiarik!",Vellie/tobyCheck,322
,Toby,You should persuade some of the<nl>Adventians to try my hot spring.,Abendutar horietakoren bati nire ur termalak<nl>probatzeko gomendatu beharko hiokek.,Vellie/tobyCheck,334
,Toby,Can't have'em missing out<nl>on the best part of Vellie!,Ezin ditek Vellieko<nl>esperientzarik onena galdu!,Vellie/tobyCheck,334
,Toby,"You're looking for Geddy, huh?","Geddyren bila habil, e?",Vellie/tobyCheck,352
,Toby,Sometimes we have to give people time.,Batzuetan denbora eman behar izaten zioagu elkarri.,Vellie/tobyCheck,352
,Toby,Everyone's discussing whether<nl>we should stay here or evacuate.,"Denak ari dituk eztabaidan,<nl>hemen gelditu edo ebakuatu beharko ote genukeen.",Vellie/tobyCheck,365
,Toby,"Ya know, before the pirates find us.","Badakik, piratek gu aurkitu aurretik.",Vellie/tobyCheck,365
,Toby,I think I'll join them if they evacuate.,Uste diat besteekin joango naizela ebakuatzen badute.,Vellie/tobyCheck,365
,Toby,I used to travel.,Lehen bidaiatzen nian.,Vellie/tobyCheck,365
,Toby,Maybe I'll get to see some more great things.,Agian leku ikusgarriak bisitatuko ditiat.,Vellie/tobyCheck,365
,Mentor,"Leave me, Otus.","Utz nazak, Otus.",Vellie/asioCheck,12
,Mentor,I don't want to see you here again.,Ez haut hemen berriro ikusi nahi.,Vellie/asioCheck,12
,Asio,"Despite everything, <30>you have been a remarkable student, Otus.","Gertatua gertatu, <30>aparteko ikaslea izan haiz, Otus.",Vellie/asioCheck,54
,Asio,Courage is a trait lost on most Owls.,Adorea hontz gehienek galdutako ezaugarria duk.,Vellie/asioCheck,54
,Asio,Vellie has been abandoned.,Vellie abandonatu ditek.,Vellie/asioCheck,70
,Asio,The pirates are likely to attack here next.,Seguruenera hau izango duk piraten hurrengo helburua.,Vellie/asioCheck,70
,Asio,I'm going to stay here in Vellie.,"Ni hemen, Vellien, geldituko nauk.",Vellie/asioCheck,79
,Asio,This is <b>our home<b>.,Hau duk <b>gure etxea<b>.,Vellie/asioCheck,79
,Asio,You're<10>.<10>.<10>. leaving again now..?,Hi<10>.<10>.<10>. bahoa berriro?,Vellie/asioCheck,113
,Asio,I'll wait for you here.,Hemen itxarongo haut.,Vellie/asioCheck,128
,Asio,If there's anything I can help you with...,Ezertan laguntzerik badiat...,Vellie/asioCheck,128
,Asio,Then let me know.,Esaidak.,Vellie/asioCheck,138
,Asio,A way to get beyond the Mesosphere..?,Mesosferatik haratago joateko modua...?,Vellie/asioCheck,159
,Asio,I'm not sure.,Ez nagok seguru.,Vellie/asioCheck,179
,Asio,Maybe you can ask the Professor.,Agian irakasleari galdetu diezaiokek.,Vellie/asioCheck,179
,Asio,"I don't like to admit it, but...","Gorroto diat onartzea, baina...",Vellie/asioCheck,179
,Asio,...He would probably know better than me.,...Seguruenera nik baino hobeto zakik berak.,Vellie/asioCheck,179
,Asio,"Be careful out there, Otus.","Kontuz hor kanpoan, Otus.",Vellie/asioCheck,191
,Mandolyn,"Oh, hi Otus!","O, kaixo Otus!",Vellie/mandolynCheck,46
,Mandolyn,Keeping watch today?,Zaintza lanetan gaurkoan?,Vellie/mandolynCheck,46
,Mandolyn,I hear there's been a<nl><b>troublemaker<b> lurking about...,Entzun dut <b>bazter-nahasle<b><nl>bat dabilela inguruotan...,Vellie/mandolynCheck,55
,Mandolyn,I r<5>e<5>a<5>l<5>l<5>y<10> hope it's not a pirate!,B<5>e<5>n<5>e<5>t<5>a<5>n<10> espero dut ez dela pirata bat izango!,Vellie/mandolynCheck,65
,Mandolyn,I've heard so many horror stories about pirates.,Istorio izugarriak entzun ditut piratei buruz.,Vellie/mandolynCheck,65
,Mandolyn,There's <15>even rumours of a... <30><b>h<5>u<5>m<5>o<5>n<5>g<5>o<5>u<5>s<b> one!,Esaten da <15>badela bat... <30><b>e<5>r<5>r<5>a<5>l<5>d<5>o<5>i<5>a<b> dena!,Vellie/mandolynCheck,78
,Mandolyn,How can their ships stay afloat<nl>if there're pirates like that?,Nola egiten dute haien ontziak ez hondoratzeko<nl>halako piratak existitzen badira?,Vellie/mandolynCheck,78
,Mandolyn,"Haha, but we're safe here in Vellie!","Jaja, baina hemen, Vellien, babesturik gaude!",Vellie/mandolynCheck,91
,Mandolyn,"Just... try not to play around too much, right Otus?","Soilik... saiatu hemendik asko ez urruntzen, ados, Otus?",Vellie/mandolynCheck,96
,Mandolyn,We'll be fine as long as you stay focused!,Ez da ezer txarrik gertatuko arretaz ibiliz gero!,Vellie/mandolynCheck,101
,Mandolyn,Is Geddy working on the cannon today?,Geddy kanoia konpontzen dabil gaur?,Vellie/mandolynCheck,119
,Mandolyn,He seems so responsible after<nl>his military training in <b>Advent<b>!,Mutil arduratsua bihurtu da <b>Abendu<b>n<nl>trebatze militarra egin zuenetik!,Vellie/mandolynCheck,119
,Mandolyn,He's way more confident than he used to be.<nl><30>It's like he's a different person!,Lehen baino konfidantza gehiago du bere buruarengan.<nl><30>Beste norbait dela dirudi!,Vellie/mandolynCheck,119
,Mandolyn,<10>.<10>.<10>.,<10>.<10>.<10>.,Vellie/mandolynCheck,129
,Mandolyn,"Not that it matters to me, <15>of <15>course.","Baina <15>zer axola zait niri, <15>jakina.",Vellie/mandolynCheck,134
,Mandolyn,"La, la, la!","La, la, la!",Vellie/mandolynCheck,149
,Mandolyn,"Oh, how I'd love to perform in <b>Advent<b> one day!","Oi, nola gustatuko litzaidakeen noizbait <b>Abendu<b>n jotzea!",Vellie/mandolynCheck,164
,Mandolyn,I hope I can go there soon!<nl>There's so much to see in <b>Advent<b>!,Espero dut laster joan ahalko naizela hara!<nl>Hainbeste dago ikusteko <b>Abendu<b>n!,Vellie/mandolynCheck,164
,Mandolyn,"Maybe Asio will take you there too, Otus!","Agian Asiok eramango zaitu bertara zu ere, Otus!",Vellie/mandolynCheck,164
,Mandolyn,Try to make him proud today!,Saia zaitez gaur zutaz harro egon dadin lortzen!,Vellie/mandolynCheck,164
,Mandolyn,"Hey, Otus! <30>I was thinking of making some<nl>pie for the village later on.","Aupa, Otus! <30>Uste dut geroxeago<nl>herri osoarentzat pastelak egingo ditudala.",Vellie/mandolynCheck,185
,Mandolyn,Maybe <30>Geddy would like to come t<10>o<10>o<10>?,Baliteke <30>Geddyk ere zatitxo bat probatu nahi i<10>z<10>a<10>t<10>e<10>a<10>?,Vellie/mandolynCheck,185
,Mandolyn,"I'll make plenty, just in case! Hee hee!",Badaezpada ere pare bat gehiago egingo ditut! Ji ji!,Vellie/mandolynCheck,185
,Mandolyn,I should create a new song!,Abesti berri bat sortu beharko nuke!,Vellie/mandolynCheck,206
,Mandolyn,There's a nice breeze today.,Ze haize leun gozagarria gaur dagoena!,Vellie/mandolynCheck,206
,Mandolyn,I like my guitar.,Gogoko dut nire gitarra.,Vellie/mandolynCheck,206
,Mandolyn,"La, la, la, la.","La, la, la, la.",Vellie/mandolynCheck,206
,Mandolyn,"Dumdi, dumdi, dum.","Dumdi, dumdi, dum.",Vellie/mandolynCheck,206
,Mandolyn,"Hi, Geddy...<40> and Otus.","Kaixo, Geddy...<40> eta Otus.",Vellie/mandolynCheck,251
,Mechanic,"Hey, Mandolyn. Seen any troublemakers around?","Kaixo, Mandolyn. Ikusi al duzu bazter-nahaslerik inguruan?",Vellie/mandolynCheck,263
,Mandolyn,"No,<20> but I'm glad you're watching out for them.","Ez,<20> baina lasaitzen nau jakiteak<nl>zuek bazterrok zaintzen ari zaretela.",Vellie/mandolynCheck,275
,Mandolyn,"With Strix's students here,<nl>there are so many owls around!","Strixen ikasleak ere hemen daudenetik,<nl>hontz ugari daude inguruan!",Vellie/mandolynCheck,275
,Mechanic,"Yup, but me and Otus here's gonna take<nl>care of any trouble, not those slackers!","Bai, baina Otus eta biok izango gara arazoetaz<nl>arduratuko garenak, ez nagi horiek!",Vellie/mandolynCheck,288
,Mechanic,We're a dream team!,Gu gara 'dream team'-a!,Vellie/mandolynCheck,288
,Mandolyn,I'm glad you're having fun.,Pozgarria da zuek gustora ikustea.,Vellie/mandolynCheck,304
,Mandolyn,"Just watch out for ginormous pirates now, <15>you <15>hear!","Kontuz ibili pirata erraldoiekin, <15>arren, <15>ados?",Vellie/mandolynCheck,304
,Mandolyn,"Oh, how terribly frightening!",Beldurra hezurretaraino sartu dit!,Vellie/mandolynCheck,326
,Mandolyn,You have to catch that trouble maker!,Bazter-nahasle hori harrapatu behar duzu!,Vellie/mandolynCheck,326
,Mandolyn,"Please, Otus!","Mesedez, Otus!",Vellie/mandolynCheck,338
,Mandolyn,Please stop that trouble maker!,"Mesedez, geldiarazi bazter-nahaslea!",Vellie/mandolynCheck,338
,Mandolyn,So you and Geddy will be heading off to <b>Advent<b>?,"Beraz, Geddy eta biok <b>Abendu<b>ra zoazte?",Vellie/mandolynCheck,356
,Mandolyn,Are you going to be OK?,Ondo izango zarete?,Vellie/mandolynCheck,356
,Mandolyn,.<30>.<30>.,.<30>.<30>.,Vellie/mandolynCheck,365
,Mandolyn,I'm sure you will be!,Noski baietz!,Vellie/mandolynCheck,371
,Mandolyn,"You're a bit clumsy,<nl>but together you can do it!","Apur bat baldarrak zarete,<nl>baina elkarrekin, lortuko duzue!",Vellie/mandolynCheck,371
,Mandolyn,I guess Advent won't be safe for a while...,Suposatzen dut Abendu ez dela leku segurua uneotan...,Vellie/mandolynCheck,384
,Mandolyn,I'll have to put off my vacation there.,Oporretako bidaia atzeratu beharko dut.,Vellie/mandolynCheck,384
,Mandolyn,.<20>.<20>.<20>,.<20>.<20>.<20>,Vellie/mandolynCheck,389
,Mandolyn,"Oh, but what am I talking about?","O, baina zer diot?",Vellie/mandolynCheck,394
,Mandolyn,The most important thing is that you two are OK.,Garrantzitsuena da zuek biok ondo zaudetela.,Vellie/mandolynCheck,394
,Mandolyn,Do your best so Asio won't get all cranky again!,Ahalegindu zaitez Asio umore petralez egon ez dadin lortzen!,Vellie/mandolynCheck,400
,Mandolyn,...,...,Vellie/mandolynCheck,411
,Mandolyn,"Shouldn't you be going, Otus?","Ez zenuke jada irtena beharko, Otus?",Vellie/mandolynCheck,416
,Mandolyn,Asio is depending on you...,Asiok behar zaitu...,Vellie/mandolynCheck,416
,Mandolyn,So many people lost their homes...,Hainbeste jende gelditu da etxe gabe...,Vellie/mandolynCheck,437
,Mandolyn,We have to do our best to<nl>help them settle here in Vellie...,Gure esku den guztia egin behar dugu<nl>Vellien etxean bezala senti daitezen...,Vellie/mandolynCheck,437
,Mandolyn,"Oh! But you should rest until<nl>you've recovered, Otus!","O! Baina atseden hartu behar zenuke<nl>guztiz indarberritu arte, Otus!",Vellie/mandolynCheck,437
,Mandolyn,You still look a little frail.,Oraindik makal antzean zabiltza.,Vellie/mandolynCheck,437
,Mandolyn,I... <30>I really hope Geddy is OK.,Nik... <30>espero dut Geddy ondo egotea.,Vellie/mandolynCheck,452
,Mandolyn,I've never seen him this... <30>distraught.,Ez dut inoiz ikusi horren... <30>atsekabeturik.,Vellie/mandolynCheck,452
,Mandolyn,"Ever since I met him, he's always been the <b>happy guy<b>, you know?","Ezagutu nuen unetik, beti izan da <b>tipo alaia<b>, ulertzen?",Vellie/mandolynCheck,452
,Mandolyn,The guy that makes you want to... <30>play a litte melody.,Ikusten dudanero sorrarazten dit gogoa... <30>abesti bat kantatzeko.,Vellie/mandolynCheck,470
,Mandolyn,"I'm sorry Otus, I'm just a little worrier, <15>ha<15>ha.","Sentitzen dut, Otus, gutxi behar dut kezkatzen hasteko, <15>ja<15>ja.",Vellie/mandolynCheck,486
,Mandolyn,...,...,Vellie/mandolynCheck,498
,Mandolyn,"Hi, Geddy!","Kaixo, Geddy!",Vellie/mandolynCheck,519
,Mandolyn,Are you and Otus doing okay?,Ondo zabiltzate Otus eta biok?,Vellie/mandolynCheck,524
,Mandolyn,You went through a lot...,Une latzak bizi dituzue...,Vellie/mandolynCheck,524
,Mechanic,"Don't worry about us, Mandolyn.","Ez zaitez gugatik arduratu, Mandolyn.",Vellie/mandolynCheck,530
,Mechanic,We have to help receive the refugees.,Errefuxiatuei harrera egiten lagundu behar dugu.,Vellie/mandolynCheck,530
,Mechanic,Is there anything we can do to help?,Badago egin genezakeen ezer?,Vellie/mandolynCheck,530
,Mandolyn,.<5>.<5>.<20>I think the two of you should take some time to recover.,.<5>.<5>.<20>Uste dut zuek indarberritzeko astia hartu behar duzuela.,Vellie/mandolynCheck,537
,Mandolyn,Let the rest of us take care of things for a while.,Utzi besteoi egin beharrekoaz arduratzen aldi batez.,Vellie/mandolynCheck,537
,Mandolyn,Fly around a bit and take your mind off things!,"Egin hegan apur batez, eta hartu atseden!",Vellie/mandolynCheck,543
,Mandolyn,How does that sound?,Zer deritzozue?,Vellie/mandolynCheck,543
,Mechanic,Oh... Yeah...,O... Noski...,Vellie/mandolynCheck,549
,Mechanic,.<10>.<10>.,.<10>.<10>.,Vellie/mandolynCheck,553
,Mechanic,"You heard her, Otus! Let's explore a bit on our own!","Entzun diozu, Otus! Goazen gure kabuz esploratzera!",Vellie/mandolynCheck,562
,Mandolyn,"Just relax, you two!","Lasai hartu, mutilok!",Vellie/mandolynCheck,584
,Mandolyn,Leave it all to us while you recover!,Gu arduratuko gara guztiaz zuek suspertu artean!,Vellie/mandolynCheck,584
,Mandolyn,Geddy!<10> Otus!<10> How are you two?,Geddy!<10> Otus!<10> Zer moduz?,Vellie/mandolynCheck,607
,Mandolyn,You've been away for a while...,Ez zaituztet luzaroan ikusi...,Vellie/mandolynCheck,612
,Mandolyn,Are you staying safe?,"Ez zarete nahasteren batean sartuta ibiliko, ezta?",Vellie/mandolynCheck,612
,Mechanic,Safe? Umm...,Nahasteak? Umm...,Vellie/mandolynCheck,618
,Mechanic,Er... Um...,Zera... Um...,Vellie/mandolynCheck,618
,Mechanic,.<5>.<5>.,.<5>.<5>.,Vellie/mandolynCheck,627
,Mechanic,Of course!,Noski ezetz!,Vellie/mandolynCheck,641
,Mechanic,"We wouldn't get ourselves into trouble, Mandolyn.","Ez gara nahasteetan sartu zaleak, Mandolyn.",Vellie/mandolynCheck,647
,Mechanic,Don't worry about us. The pirates<nl>seem to have left for now.,"Ez zaitez gugatik kezkatu. Badirudi<nl>piratek ospa egin dutela, oraingoz.",Vellie/mandolynCheck,647
,Mechanic,...Mostly.,...Ia denek.,Vellie/mandolynCheck,647
,Mandolyn,.<10>.<10>.,.<10>.<10>.,Vellie/mandolynCheck,659
,Mandolyn,Good!,Bikain!,Vellie/mandolynCheck,668
,Mandolyn,"I hope you stay for a while,<10> now that you're here.","Espero dut tarte batez hemen geratuko zaretela,<10> etxera itzuli zaretenez.",Vellie/mandolynCheck,668
,Mandolyn,"Things are getting better here,<nl>now that everyone's settling in.","Gauzak hobera doaz hemen,<nl>eta mundu guztia egoera berrira moldatzen dabil.",Vellie/mandolynCheck,668
,Mandolyn,"Hmmm, I need to figure out what to cook today.","Mmmm, gaur jateko zer prestatu pentsatu behar dut.",Vellie/mandolynCheck,682
,Mandolyn,There are lots of mouths to feed!,Aho asko ditugu elikatzeko!,Vellie/mandolynCheck,682
,Mandolyn,Hey Otus.,"Kaixo, Otus.",Vellie/mandolynCheck,700
,Mandolyn,Um...,Um...,Vellie/mandolynCheck,700
,Mandolyn,"Geddy dropped by and picked up<nl>his things, and then he left...","Geddy hemendik pasa da bere<nl>gauzak jasotzera, gero alde egin du...",Vellie/mandolynCheck,700
,Mandolyn,"Are...<20> are you two,<10> well,<10> OK?","Zuek...<20> zuek biok,<10> ondo<10> zaudete?",Vellie/mandolynCheck,700
,Mandolyn,He seemed to be really angry about something...,Zerbaitegatik haserre zegoela zirudien...,Vellie/mandolynCheck,700
,Mandolyn,"I'm sure whatever happened,<nl>you did the right thing.","Ziur naiz, gertatu zena gertatu zela ere,<nl>zuk ondo jokatu duzula.",Vellie/mandolynCheck,715
,Mandolyn,"We all know that you always mean well, Otus.","Denok dakigu bihotz onekoa zarela, Otus.",Vellie/mandolynCheck,715
,Mandolyn,"Don't worry, Geddy probably<nl>just has some thinking to do.","Ez kezkatu, Geddyk seguruenera<nl>hausnartu beharra dauka.",Vellie/mandolynCheck,728
,Mandolyn,You two are friends!,Lagunak zarete!,Vellie/mandolynCheck,728
,Mandolyn,"Oh, you're looking for a way into Mesos?","Oi, Mesosera igotzeko bide baten bila zabiltza?",Vellie/mandolynCheck,734
,Mandolyn,"I don't know about that, but Bomboman might!","Nik ez dakit, baina agian Bombomanek ezagutuko du baten bat!",Vellie/mandolynCheck,739
,Mandolyn,His family lives in Mesos.,Bere familia Mesosen bizi da.,Vellie/mandolynCheck,739
,Bomboman,"Hi, little Otus!","Aupa, Otus txikia!",Vellie/bomboCheck,20
,Bomboman,Looking for pirates?,Pirata bila?,Vellie/bomboCheck,20
,Bomboman,I think I seen some.,Uste diat batzuk ikusi ditudala.,Vellie/bomboCheck,20
,Bomboman,"Saw them west, at <b>lookout point<b>.","Mendebaldean izan duk, <b>talaian<b>.",Vellie/bomboCheck,37
,Bomboman,Maybe check it out.,Agian egiaztatzera joan beharko huke.,Vellie/bomboCheck,37
,Bomboman,"Also, <30>there be <b>troublemaker<b> around village.","Bestetik, <30>herrian zehar <b>bazter-nahasle<b> bat zabilek.",Vellie/bomboCheck,52
,Bomboman,"Is not you, <30>is it?","Ez haiz hi izango, <30>ezta?",Vellie/bomboCheck,52
,Bomboman,Somebody is stealing my bongos!,Norbaitek bongoak lapurtu zizkidak!,Vellie/bomboCheck,52
,Bomboman,Don't be slacking off now!,Ez gelditu orain egonean!,Vellie/bomboCheck,63
,Bomboman,"Hm, I think I need new bongos.","Mm, bongo berriak behar ditudala uste diat.",Vellie/bomboCheck,87
,Bomboman,Maybe I get some in <b>Advent<b>.,Agian batzuk lortuko ditiat <b>Abendu<b>n.,Vellie/bomboCheck,87
,Bomboman,Big bongos!,Bongo handi batzuk!,Vellie/bomboCheck,87
,Bomboman,Maybe little Otus will go there some day!,Agian Otus txikia hara joango duk noizbait!,Vellie/bomboCheck,87
,Bomboman,"Life is full of music, Otus.","Bizitza musikaz betea zagok, Otus.",Vellie/bomboCheck,111
,Bomboman,"All you need to do, <30>is stop and listen!","Egin behar duan bakarra, <30>gelditu eta entzutea duk!",Vellie/bomboCheck,111
,Bomboman,Like so!,Hala duk!,Vellie/bomboCheck,111
,Bomboman,That is my original song!,Hau nire abesti originala duk!,Vellie/bomboCheck,130
,Bomboman,A bombo song!,Bombo-abesti bat!,Vellie/bomboCheck,130
,Bomboman,"Don't get distracted by my drums, Otus!","Ez deskuidatu nire danborrekin, Otus!",Vellie/bomboCheck,152
,Bomboman,You have job to do!,Egin beharreko lanak dituk!,Vellie/bomboCheck,152
